"","x"
"80751",0
"80753",0
"80755",1
"80758",0
"80759",1
"80760",0
"80763",0
"80765",1
"80768",0
"80769",0
"80770",0
"80772",0
"80773",0
"80774",0
"80776",0
"80777",1
"80778",0
"80781",0
"80782",0
"80784",1
"80785",0
"80792",0
"80796",0
"80799",0
"80804",1
"80805",0
"80808",0
"80809",1
"80817",0
"80819",0
"80820",0
"80829",1
"80830",0
"80831",1
"80833",0
"80837",0
"80842",0
"80843",0
"80846",0
"80852",0
"80855",0
"80856",0
"80858",0
"80860",0
"80862",0
"80864",0
"80866",0
"80867",0
"80868",0
"80874",0
"80876",0
"80879",0
"80881",0
"80883",0
"80886",0
"80887",0
"80891",1
"80896",0
"80897",1
"80899",0
"80900",1
"80901",0
"80904",0
"80905",0
"80906",0
"80908",0
"80911",1
"80913",1
"80917",0
"80918",1
"80920",0
"80922",1
"80931",0
"80932",1
"80934",0
"80937",1
"80938",0
"80940",0
"80942",1
"80943",1
"80944",0
"80947",0
"80950",0
"80951",1
"80955",0
"80956",0
"80957",1
"80959",0
"80960",0
"80961",0
"80966",0
"80967",0
"80968",0
"80973",0
"80975",1
"80976",0
"80977",0
"80978",1
"80990",0
"80992",1
"80995",0
"80997",0
"80999",1
"81005",0
"81006",0
"81012",0
"81014",0
"81015",0
"81018",0
"81020",0
"81024",0
"81027",0
"81030",0
"81032",0
"81036",0
"81038",0
"81041",1
"81042",0
"81043",0
"81044",0
"81050",0
"81061",0
"81063",0
"81069",0
"81072",0
"81073",1
"81074",0
"81079",0
"81080",1
"81087",0
"81088",0
"81089",1
"81090",0
"81093",1
"81096",0
"81097",0
"81104",0
"81107",0
"81109",1
"81115",1
"81116",1
"81123",1
"81126",0
"81131",0
"81132",0
"81134",1
"81136",0
"81139",0
"81142",0
"81143",0
"81144",0
"81145",0
"81146",1
"81148",0
"81150",0
"81153",0
"81158",0
"81159",1
"81164",1
"81169",1
"81172",0
"81173",0
"81174",0
"81176",0
"81177",0
"81179",0
"81180",0
"81181",1
"81187",0
"81189",0
"81191",0
"81193",1
"81194",0
"81195",0
"81197",0
"81201",1
"81203",1
"81208",0
"81209",0
"81212",0
"81213",0
"81214",0
"81220",0
"81221",1
"81225",1
"81228",1
"81234",0
"81242",1
"81247",0
"81248",0
"81249",0
"81251",0
"81257",0
"81263",1
"81265",0
"81267",0
"81273",1
"81274",0
"81280",0
"81281",1
"81283",0
"81284",1
"81288",0
"81298",0
"81299",0
"81302",1
"81305",0
"81308",0
"81309",0
"81310",0
"81311",1
"81312",1
"81313",1
"81315",0
"81320",1
"81327",0
"81330",0
"81331",0
"81333",0
"81334",0
"81335",0
"81341",0
"81343",1
"81344",0
"81346",0
"81347",0
"81349",0
"81354",1
"81355",1
"81357",0
"81358",0
"81361",0
"81364",0
"81369",0
"81370",0
"81372",1
"81374",1
"81375",0
"81377",1
"81380",0
"81384",0
"81387",0
"81388",0
"81389",0
"81390",0
"81391",0
"81398",0
"81399",1
"81400",0
"81401",0
"81402",0
"81403",0
"81404",0
"81406",0
"81411",0
"81415",0
"81421",1
"81424",0
"81425",1
"81428",0
"81432",0
"81434",0
"81436",0
"81440",0
"81443",0
"81448",1
"81449",1
"81452",0
"81456",0
"81457",0
"81458",1
"81459",0
"81463",0
"81466",0
"81471",0
"81473",0
"81474",0
"81475",0
"81478",1
"81480",0
"81481",0
"81482",0
"81484",0
"81485",0
"81486",0
"81491",0
"81496",0
"81498",0
"81499",0
"81500",0
"81502",0
"81503",0
"81508",0
"81510",0
"81511",0
"81512",1
"81513",0
"81516",1
"81520",0
"81521",1
"81523",0
"81529",0
"81531",0
"81534",0
"81537",0
"81539",1
"81540",0
"81544",0
"81546",0
"81547",0
"81550",0
"81551",0
"81553",1
"81555",0
"81562",0
"81564",0
"81566",0
"81568",0
"81571",0
"81572",1
"81573",0
"81576",0
"81578",0
"81580",0
"81581",1
"81588",1
"81589",1
"81590",0
"81593",0
"81594",0
"81596",0
"81600",0
"81601",0
"81602",0
"81605",0
"81620",1
"81624",0
"81625",1
"81633",0
"81634",0
"81637",0
"81640",0
"81641",0
"81644",0
"81646",0
"81651",0
"81655",0
"81656",1
"81667",0
"81669",0
"81670",1
"81672",0
"81673",0
"81675",0
"81677",1
"81682",0
"81686",0
"81687",0
"81688",1
"81689",1
"81695",1
"81698",1
"81699",0
"81702",0
"81703",0
"81704",0
"81705",1
"81707",0
"81709",0
"81710",0
"81711",1
"81713",0
"81716",0
"81720",0
"81724",0
"81725",0
"81726",0
"81728",0
"81730",0
"81731",0
"81732",0
"81733",0
"81736",1
"81737",0
"81738",1
"81739",0
"81741",0
"81742",0
"81743",0
"81744",0
"81745",0
"81746",1
"81749",0
"81751",0
"81753",0
"81755",0
"81756",0
"81758",1
"81759",0
"81761",0
"81762",0
"81763",0
"81764",0
"81765",1
"81768",1
"81769",1
"81772",0
"81773",0
"81775",1
"81776",1
"81778",0
"81782",1
"81783",0
"81784",0
"81786",0
"81787",0
"81788",0
"81789",0
"81791",0
"81793",1
"81798",1
"81799",1
"81801",0
"81802",0
"81803",0
"81805",0
"81806",0
"81811",0
"81813",1
"81814",0
"81816",1
"81817",0
"81818",0
"81824",0
"81828",0
"81831",0
"81832",0
"81834",1
"81836",0
"81839",0
"81840",1
"81843",0
"81849",0
"81856",1
"81857",0
"81863",0
"81865",0
"81868",0
"81869",0
"81875",0
"81877",0
"81878",1
"81879",0
"81880",0
"81881",1
"81883",0
"81886",0
"81889",0
"81894",0
"81895",1
"81896",0
"81904",0
"81905",0
"81907",0
"81909",1
"81910",0
"81915",0
"81916",0
"81919",0
"81920",0
"81923",0
"81924",1
"81930",1
"81931",0
"81933",0
"81936",1
"81937",0
"81945",0
"81949",1
"81951",0
"81952",1
"81955",0
"81960",0
"81961",0
"81962",0
"81964",1
"81965",1
"81971",1
"81973",0
"81976",0
"81980",0
"81981",1
"81983",0
"81986",0
"81989",0
"81993",0
"81994",0
"81995",0
"81997",0
"81998",0
"82001",0
"82002",0
"82004",0
"82010",0
"82015",1
"82017",1
"82018",0
"82022",0
"82024",0
"82026",0
"82027",0
"82030",1
"82031",0
"82035",1
"82036",0
"82037",0
"82039",0
"82044",0
"82047",0
"82048",0
"82052",1
"82054",0
"82056",0
"82062",0
"82068",1
"82070",1
"82076",1
"82078",0
"82083",0
"82084",0
"82087",0
"82089",0
"82091",0
"82096",1
"82097",0
"82098",1
"82100",0
"82101",0
"82102",0
"82106",0
"82110",0
"82112",0
"82115",0
"82121",0
"82122",0
"82123",1
"82128",1
"82131",0
"82133",0
"82134",1
"82138",0
"82139",0
"82141",1
"82142",0
"82143",0
"82144",0
"82146",1
"82147",1
"82149",0
"82150",0
"82152",0
"82157",0
"82160",0
"82161",0
"82162",1
"82163",0
"82164",0
"82165",0
"82166",0
"82169",0
"82170",1
"82171",0
"82172",0
"82173",0
"82174",0
"82175",0
"82177",1
"82179",0
"82181",0
"82183",0
"82191",0
"82200",0
"82202",0
"82206",1
"82207",1
"82212",0
"82213",1
"82215",0
"82216",0
"82218",0
"82220",0
"82221",0
"82222",0
"82223",0
"82226",0
"82228",0
"82230",0
"82234",1
"82235",0
"82240",0
"82241",0
"82242",0
"82243",0
"82244",0
"82253",0
"82258",1
"82259",1
"82260",0
"82261",0
"82262",1
"82263",0
"82265",0
"82267",0
"82268",0
"82271",1
"82272",0
"82273",0
"82274",0
"82275",0
"82277",0
"82279",1
"82280",0
"82281",1
"82284",0
"82285",0
"82287",0
"82288",0
"82289",0
"82290",1
"82291",0
"82292",0
"82293",1
"82297",0
"82301",0
"82304",0
"82306",0
"82307",1
"82313",0
"82321",1
"82322",0
"82326",0
"82331",1
"82333",0
"82341",0
"82343",0
"82344",0
"82346",0
"82348",0
"82349",1
"82350",1
"82352",1
"82354",1
"82359",0
"82360",0
"82361",0
"82362",1
"82363",1
"82365",0
"82367",1
"82370",0
"82372",1
"82374",0
"82377",0
"82378",0
"82379",1
"82380",1
"82382",0
"82383",0
"82386",0
"82388",1
"82394",0
"82395",1
"82396",0
"82398",1
"82403",0
"82404",0
"82406",0
"82408",0
"82410",0
"82412",0
"82415",1
"82417",0
"82419",0
"82420",0
"82423",1
"82424",1
"82426",0
"82427",0
"82433",1
"82439",0
"82442",0
"82446",0
"82450",1
"82453",0
"82454",0
"82457",0
"82466",1
"82468",0
"82477",0
"82479",1
"82481",1
"82484",0
"82485",0
"82486",0
"82487",0
"82488",0
"82489",0
"82490",0
"82491",0
"82499",1
"82502",0
"82507",0
"82510",0
"82514",0
"82516",1
"82517",0
"82518",0
"82521",0
"82522",1
"82523",0
"82527",0
"82528",0
"82532",0
"82533",0
"82534",1
"82537",0
"82538",1
"82539",1
"82543",1
"82545",0
"82547",1
"82548",0
"82549",0
"82550",0
"82555",0
"82557",0
"82559",1
"82562",1
"82564",0
"82568",0
"82570",0
"82575",1
"82576",0
"82586",0
"82587",1
"82588",0
"82589",0
"82595",0
"82596",0
"82603",1
"82605",0
"82608",0
"82609",0
"82610",0
"82611",0
"82616",0
"82617",1
"82621",0
"82622",0
"82624",0
"82625",0
"82628",0
"82633",0
"82635",0
"82637",0
"82642",0
"82643",1
"82644",0
"82646",0
"82648",0
"82650",1
"82654",0
"82655",0
"82659",0
"82664",0
"82667",0
"82669",0
"82671",0
"82678",0
"82681",1
"82682",0
"82683",0
"82684",0
"82687",1
"82688",0
"82689",0
"82690",0
"82694",1
"82695",0
"82702",0
"82703",1
"82704",0
"82708",0
"82709",1
"82710",0
"82713",0
"82717",0
"82718",0
"82721",0
"82724",0
"82727",1
"82733",0
"82734",0
"82737",0
"82739",0
"82740",0
"82742",0
"82745",0
"82748",0
"82752",1
"82757",1
"82758",0
"82760",0
"82761",0
"82767",0
"82769",0
"82775",0
"82780",0
"82782",0
"82785",1
"82788",0
"82789",1
"82790",0
"82791",1
"82792",0
"82801",0
"82802",0
"82803",0
"82805",0
"82806",0
"82808",1
"82809",0
"82812",0
"82813",0
"82818",0
"82819",0
"82822",1
"82828",0
"82832",0
"82833",0
"82835",1
"82838",1
"82841",0
"82842",0
"82843",0
"82846",0
"82849",0
"82851",0
"82852",0
"82858",1
"82859",0
"82860",1
"82861",1
"82863",0
"82864",0
"82866",1
"82867",0
"82868",1
"82875",1
"82878",0
"82883",0
"82886",1
"82887",0
"82888",0
"82889",0
"82892",0
"82894",0
"82895",0
"82899",0
"82901",0
"82903",1
"82904",1
"82905",0
"82910",0
"82911",0
"82912",1
"82913",0
"82917",0
"82918",0
"82920",0
"82921",0
"82922",0
"82927",0
"82928",0
"82929",0
"82931",0
"82933",0
"82934",1
"82938",0
"82939",0
"82941",0
"82953",1
"82954",0
"82955",0
"82956",1
"82960",1
"82961",1
"82962",0
"82963",0
"82967",0
"82969",0
"82970",0
"82971",1
"82972",0
"82975",0
"82977",0
"82978",0
"82979",0
"82981",1
"82982",0
"82984",0
"82985",0
"82988",0
"82989",1
"82993",0
"82995",0
"83004",1
"83006",0
"83007",0
"83011",1
"83012",1
"83014",0
"83019",0
"83021",0
"83023",0
"83026",0
"83029",0
"83031",0
"83033",1
"83036",0
"83041",0
"83047",0
"83048",0
"83051",0
"83054",0
"83056",0
"83057",0
"83061",1
"83062",1
"83066",0
"83067",0
"83069",0
"83071",0
"83072",0
"83076",0
"83077",1
"83086",0
"83090",0
"83091",1
"83093",0
"83100",0
"83105",0
"83110",1
"83113",0
"83114",0
"83117",0
"83121",0
"83124",0
"83130",0
"83133",0
"83134",0
"83135",0
"83136",0
"83138",0
"83139",0
"83140",0
"83142",0
"83148",1
"83150",0
"83151",1
"83152",1
"83153",0
"83158",0
"83159",0
"83166",1
"83168",0
"83170",0
"83172",0
"83173",0
"83174",0
"83176",0
"83179",0
"83188",0
"83190",0
"83191",0
"83193",0
"83195",1
"83196",0
"83198",0
"83199",0
"83201",0
"83203",1
"83204",0
"83206",0
"83207",0
"83208",0
"83210",0
"83211",0
"83219",0
"83220",0
"83222",0
"83225",1
"83226",0
"83232",0
"83235",0
"83237",0
"83238",0
"83240",0
"83246",0
"83247",1
"83249",0
"83250",0
"83251",0
"83252",1
"83258",0
"83261",0
"83263",0
"83264",1
"83265",0
"83269",0
"83270",0
"83271",0
"83272",0
"83276",0
"83277",0
"83278",0
"83280",0
"83282",0
"83284",0
"83285",0
"83287",0
"83291",0
"83294",0
"83295",0
"83296",0
"83298",1
"83304",0
"83316",1
"83323",1
"83324",0
"83326",1
"83327",1
"83328",0
"83330",1
"83332",0
"83335",0
"83337",0
"83338",0
"83345",0
"83346",0
"83347",0
"83352",0
"83355",0
"83361",0
"83362",0
"83365",0
"83366",0
"83369",0
"83372",0
"83373",0
"83374",0
"83379",0
"83380",0
"83381",0
"83382",1
"83383",0
"83386",0
"83393",0
"83394",0
"83395",1
"83397",0
"83404",0
"83405",0
"83406",1
"83411",1
"83412",1
"83414",0
"83416",1
"83423",1
"83424",1
"83431",1
"83432",0
"83434",0
"83436",0
"83438",0
"83439",0
"83442",0
"83444",1
"83446",0
"83448",0
"83449",0
"83452",0
"83454",0
"83455",0
"83456",1
"83459",0
"83463",0
"83465",0
"83466",0
"83468",0
"83472",1
"83475",1
"83476",0
"83478",1
"83480",0
"83483",0
"83486",0
"83488",0
"83491",1
"83493",0
"83495",0
"83496",0
"83497",0
"83500",0
"83501",0
"83502",0
"83504",0
"83505",0
"83506",0
"83510",0
"83511",0
"83512",0
"83513",1
"83514",0
"83516",0
"83517",0
"83519",0
"83520",1
"83524",0
"83526",0
"83530",0
"83533",0
"83536",0
"83541",1
"83543",0
"83546",0
"83548",0
"83549",0
"83550",0
"83554",0
"83558",0
"83559",0
"83561",0
"83564",0
"83565",0
"83567",0
"83575",0
"83576",1
"83577",0
"83581",1
"83582",0
"83586",0
"83587",0
"83588",0
"83590",0
"83595",1
"83600",1
"83601",0
"83607",1
"83611",0
"83612",0
"83615",0
"83616",0
"83618",0
"83619",0
"83620",0
"83621",0
"83622",0
"83628",0
"83629",0
"83630",1
"83631",0
"83633",0
"83639",0
"83641",0
"83643",0
"83645",0
"83646",0
"83647",0
"83648",0
"83650",0
"83654",0
"83657",0
"83658",0
"83659",1
"83662",1
"83665",1
"83667",0
"83668",0
"83669",0
"83678",0
"83679",0
"83681",1
"83683",0
"83693",0
"83696",1
"83700",1
"83704",0
"83706",0
"83708",0
"83709",0
"83710",1
"83711",1
"83715",0
"83717",0
"83721",1
"83722",1
"83723",1
"83725",1
"83733",0
"83736",0
"83738",0
"83739",0
"83741",0
"83742",0
"83743",0
"83746",0
"83747",0
"83749",0
"83750",0
"83755",1
"83756",0
"83758",1
"83760",0
"83765",0
"83767",0
"83768",0
"83769",0
"83774",0
"83780",0
"83782",1
"83783",0
"83784",0
"83790",0
"83792",0
"83794",0
"83795",0
"83802",0
"83805",1
"83806",0
"83808",0
"83810",0
"83812",0
"83814",0
"83821",0
"83823",0
"83824",1
"83825",0
"83826",0
"83827",0
"83832",0
"83833",0
"83834",0
"83835",0
"83838",0
"83841",0
"83848",0
"83850",1
"83851",0
"83853",0
"83854",0
"83858",0
"83859",1
"83864",0
"83869",0
"83871",0
"83873",0
"83874",0
"83876",0
"83878",0
"83879",0
"83881",0
"83882",0
"83885",0
"83886",0
"83891",0
"83892",0
"83895",0
"83896",0
"83897",0
"83903",0
"83904",0
"83906",0
"83907",1
"83908",0
"83909",0
"83910",1
"83911",0
"83914",0
"83917",0
"83918",0
"83919",0
"83921",0
"83922",0
"83923",0
"83927",1
"83929",0
"83930",0
"83934",0
"83935",1
"83936",0
"83937",0
"83948",0
"83949",0
"83951",0
"83952",1
"83954",0
"83955",0
"83961",1
"83962",0
"83963",0
"83965",0
"83966",0
"83968",0
"83971",0
"83972",1
"83979",0
"83985",0
"83987",1
"83990",0
"83993",0
"83995",0
"83998",0
"83999",0
"84002",0
"84003",0
"84004",0
"84008",1
"84009",0
"84015",1
"84018",0
"84019",0
"84024",0
"84025",1
"84026",1
"84029",0
"84033",0
"84036",0
"84042",0
"84043",1
"84045",0
"84047",0
"84049",0
"84050",0
"84052",0
"84054",0
"84060",0
"84062",0
"84063",0
"84065",0
"84066",0
"84068",1
"84073",0
"84078",0
"84080",0
"84083",0
"84086",0
"84089",0
"84090",0
"84091",0
"84093",0
"84099",0
"84103",0
"84107",0
"84112",1
"84115",0
"84116",0
"84122",0
"84123",0
"84124",0
"84127",1
"84130",0
"84132",0
"84141",1
"84146",0
"84148",0
"84150",0
"84152",0
"84156",0
"84161",0
"84166",0
"84173",0
"84182",0
"84183",0
"84185",0
"84187",0
"84188",0
"84191",0
"84192",1
"84195",1
"84197",0
"84198",0
"84199",0
"84201",0
"84202",0
"84203",0
"84207",0
"84208",0
"84213",0
"84220",0
"84221",1
"84222",0
"84224",0
"84228",0
"84232",0
"84234",0
"84235",0
"84238",0
"84242",0
"84244",0
"84245",0
"84249",0
"84250",1
"84252",1
"84256",1
"84257",0
"84262",0
"84263",0
"84266",0
"84270",0
"84275",0
"84279",0
"84280",0
"84281",0
"84287",0
"84288",0
"84293",0
"84298",0
"84300",0
"84303",0
"84305",0
"84306",0
"84308",0
"84309",0
"84313",0
"84314",1
"84315",1
"84319",0
"84325",0
"84329",1
"84332",0
"84336",0
"84338",0
"84339",0
"84342",1
"84345",0
"84355",0
"84358",0
"84361",0
"84363",0
"84366",0
"84367",0
"84370",0
"84374",0
"84375",0
"84381",0
"84382",0
"84386",0
"84387",1
"84388",1
"84390",0
"84395",0
"84396",0
"84399",1
"84401",1
"84406",0
"84407",0
"84410",0
"84411",0
"84413",0
"84414",0
"84415",1
"84416",0
"84417",0
"84419",0
"84421",1
"84425",0
"84429",0
"84432",0
"84433",0
"84436",0
"84440",0
"84441",0
"84442",1
"84443",1
"84447",0
"84450",0
"84453",0
"84455",0
"84456",0
"84458",0
"84461",1
"84462",0
"84463",0
"84464",1
"84467",0
"84475",0
"84482",0
"84484",0
"84488",0
"84492",0
"84497",1
"84498",0
"84499",1
"84505",0
"84506",1
"84511",0
"84512",0
"84515",0
"84523",0
"84524",0
"84526",0
"84530",0
"84533",0
"84534",0
"84535",0
"84537",0
"84540",1
"84542",0
"84543",0
"84545",1
"84546",0
"84548",1
"84551",0
"84553",0
"84554",1
"84555",0
"84557",1
"84560",0
"84563",0
"84564",0
"84567",0
"84568",0
"84573",0
"84580",0
"84582",0
"84584",0
"84585",0
"84592",0
"84595",0
"84596",0
"84597",0
"84598",0
"84599",0
"84601",0
"84602",0
"84604",0
"84605",0
"84607",0
"84609",0
"84613",0
"84623",0
"84626",0
"84627",0
"84631",0
"84642",0
"84646",0
"84648",0
"84651",0
"84652",1
"84653",1
"84654",0
"84658",1
"84659",0
"84664",0
"84666",0
"84667",0
"84668",0
"84669",0
"84670",0
"84677",0
"84681",1
"84684",1
"84694",0
"84695",1
"84696",1
"84700",0
"84701",0
"84703",0
"84709",0
"84710",0
"84712",0
"84713",1
"84717",0
"84720",1
"84724",0
"84727",0
"84728",1
"84730",1
"84731",1
"84736",0
"84738",0
"84739",0
"84741",0
"84742",0
"84745",1
"84746",0
"84747",0
"84749",0
"84751",0
"84754",1
"84755",1
"84756",0
"84760",0
"84761",0
"84763",0
"84765",0
"84766",0
"84767",0
"84768",0
"84772",1
"84773",1
"84778",0
"84779",0
"84780",0
"84782",0
"84785",0
"84786",1
"84787",0
"84791",1
"84794",0
"84797",0
"84802",0
"84804",1
"84805",0
"84807",0
"84813",0
"84819",1
"84821",1
"84822",0
"84824",1
"84825",1
"84829",1
"84830",0
"84832",0
"84835",0
"84836",0
"84843",0
"84844",0
"84846",1
"84847",0
"84848",0
"84850",0
"84852",0
"84855",0
"84861",0
"84863",0
"84864",1
"84865",0
"84866",0
"84869",0
"84870",0
"84871",1
"84872",0
"84877",0
"84880",0
"84883",0
"84887",0
"84888",0
"84890",0
"84893",0
"84894",0
"84897",0
"84898",1
"84902",0
"84904",0
"84907",0
"84915",0
"84916",0
"84917",0
"84922",0
"84923",0
"84927",0
"84928",1
"84930",1
"84932",0
"84935",0
"84936",0
"84937",0
"84940",0
"84941",0
"84945",0
"84946",1
"84947",0
"84950",1
"84953",0
"84955",0
"84956",1
"84962",0
"84963",0
"84964",0
"84967",0
"84969",0
"84971",0
"84974",1
"84975",0
"84980",0
"84983",1
"84991",0
"84994",0
"84995",0
"84996",0
"84999",0
"85003",0
"85005",0
"85006",0
"85008",0
"85019",1
"85026",0
"85029",0
"85030",0
"85031",0
"85032",0
"85036",0
"85037",0
"85039",1
"85040",0
"85042",0
"85045",0
"85047",0
"85053",0
"85054",1
"85058",0
"85061",0
"85064",0
"85065",1
"85068",0
"85074",1
"85075",0
"85079",0
"85081",0
"85082",0
"85083",0
"85084",1
"85089",1
"85091",1
"85093",0
"85094",0
"85096",0
"85103",0
"85104",0
"85108",0
"85110",1
"85115",0
"85116",1
"85117",0
"85121",1
"85124",1
"85129",0
"85131",0
"85133",0
"85134",0
"85137",0
"85138",1
"85139",0
"85141",0
"85144",0
"85145",0
"85151",1
"85152",1
"85154",1
"85156",0
"85157",0
"85161",1
"85162",0
"85163",0
"85164",0
"85166",0
"85173",0
"85177",0
"85179",0
"85181",0
"85186",1
"85189",0
"85191",0
"85195",0
"85197",0
"85199",0
"85201",0
"85203",0
"85204",0
"85206",0
"85208",0
"85209",0
"85210",0
"85211",0
"85212",0
"85219",0
"85220",0
"85221",1
"85227",0
"85229",0
"85237",0
"85239",0
"85242",0
"85246",0
"85247",0
"85250",0
"85252",1
"85257",0
"85260",1
"85262",0
"85263",0
"85265",0
"85270",1
"85271",0
"85273",0
"85275",0
"85276",0
"85278",0
"85281",0
"85284",0
"85285",0
"85287",0
"85291",0
"85295",0
"85296",0
"85297",0
"85299",0
"85302",0
"85303",0
"85304",0
"85307",0
"85308",1
"85311",0
"85314",0
"85315",0
"85320",1
"85326",1
"85330",1
"85331",0
"85333",0
"85338",0
"85341",0
"85343",0
"85344",1
"85348",0
"85350",0
"85351",0
"85352",0
"85355",1
"85356",0
"85357",1
"85361",1
"85363",0
"85380",0
"85382",0
"85383",0
"85384",0
"85385",1
"85387",0
"85389",0
"85392",0
"85395",1
"85397",0
"85398",0
"85399",0
"85405",0
"85406",0
"85408",0
"85410",0
"85413",0
"85415",0
"85416",0
"85424",0
"85425",0
"85434",1
"85435",0
"85437",0
"85443",0
"85444",0
"85446",0
"85447",1
"85450",0
"85451",0
"85452",0
"85453",0
"85455",0
"85458",0
"85460",0
"85463",1
"85466",0
"85467",1
"85468",1
"85471",0
"85475",0
"85476",0
"85477",0
"85479",0
"85483",0
"85486",0
"85490",1
"85492",0
"85493",0
"85494",0
"85498",1
"85503",0
"85504",0
"85507",0
"85508",1
"85509",1
"85510",0
"85511",1
"85513",0
"85514",1
"85516",0
"85517",0
"85518",0
"85519",0
"85526",1
"85527",0
"85528",0
"85529",0
"85536",1
"85537",0
"85538",0
"85543",0
"85544",0
"85545",0
"85549",0
"85550",0
"85552",1
"85555",0
"85559",1
"85561",0
"85563",0
"85565",0
"85570",0
"85571",0
"85573",0
"85576",0
"85578",0
"85579",0
"85580",0
"85583",0
"85592",0
"85593",0
"85594",0
"85597",0
"85598",1
"85600",0
"85601",0
"85606",1
"85608",0
"85613",0
"85615",0
"85616",0
"85618",1
"85621",0
"85624",1
"85625",0
"85628",1
"85629",0
"85630",1
"85632",0
"85635",0
"85638",0
"85640",0
"85642",0
"85645",1
"85647",0
"85649",0
"85650",0
"85656",0
"85657",0
"85659",1
"85660",0
"85662",0
"85663",0
"85670",0
"85674",0
"85676",0
"85677",1
"85679",0
"85682",1
"85683",0
"85689",0
"85691",0
"85693",0
"85694",0
"85695",0
"85698",0
"85704",0
"85709",0
"85717",0
"85718",1
"85721",0
"85727",1
"85728",1
"85730",0
"85732",0
"85739",1
"85740",1
"85743",0
"85745",0
"85750",0
"85751",1
"85752",0
"85754",1
"85756",0
"85758",1
"85760",1
"85763",0
"85764",1
"85765",0
"85769",0
"85771",0
"85774",0
"85776",0
"85777",0
"85781",0
"85784",0
"85796",0
"85798",0
"85799",0
"85801",0
"85807",1
"85809",0
"85810",0
"85811",1
"85813",1
"85819",0
"85831",0
"85833",0
"85837",0
"85841",0
"85842",0
"85843",0
"85844",0
"85847",0
"85848",1
"85856",1
"85858",1
"85859",0
"85861",1
"85867",0
"85868",1
"85873",0
"85875",0
"85882",0
"85885",0
"85889",0
"85890",1
"85894",0
"85898",0
"85903",1
"85905",0
"85907",0
"85908",0
"85909",0
"85910",0
"85911",0
"85914",0
"85917",0
"85918",0
"85922",0
"85925",0
"85926",0
"85929",0
"85931",1
"85932",0
"85933",1
"85934",0
"85935",0
"85944",0
"85945",0
"85949",0
"85952",0
"85953",1
"85954",0
"85955",0
"85956",1
"85960",1
"85963",0
"85964",0
"85965",1
"85970",0
"85976",0
"85979",0
"85982",0
"85983",0
"85986",0
"85989",0
"85990",1
"85997",0
"86002",0
"86003",0
"86004",0
"86005",1
"86011",1
"86013",0
"86016",0
"86017",0
"86018",0
"86019",0
"86026",0
"86027",0
"86028",0
"86029",0
"86032",0
"86039",1
"86044",1
"86046",1
"86047",0
"86048",0
"86050",0
"86051",0
"86053",0
"86056",1
"86057",0
"86058",1
"86069",0
"86073",0
"86079",0
"86081",1
"86085",0
"86087",0
"86099",1
"86101",0
"86104",0
"86105",0
"86108",0
"86112",0
"86114",0
"86118",0
"86121",1
"86122",0
"86124",0
"86130",0
"86136",0
"86138",0
"86141",0
"86142",1
"86143",0
"86145",0
"86146",0
"86150",0
"86153",0
"86158",0
"86162",0
"86164",0
"86167",0
"86168",0
"86174",0
"86177",0
"86178",0
"86179",0
"86181",0
"86184",0
"86186",0
"86187",0
"86188",0
"86202",0
"86203",1
"86217",0
"86227",0
"86234",0
"86241",1
"86242",0
"86243",0
"86247",0
"86250",0
"86255",0
"86256",0
"86258",0
"86259",0
"86262",1
"86264",1
